use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
3859560,57011,5820,48.7,.948189,1.947,22,OZ,380,A,1,A,1,06/08/2021,1200,23,M,13,N,11,W,16,"17","2320230202A","",,G,28045,0,2305,21,6,B,23M13N11W16,
3859587,54030,,,,.2071,3,OZ,640,A,.5,A,1,06/24/2021,1200,23,M,13,N,11,W,04,"13","2320230202A","",,G,28045,0,2305,12,21,B,23M13N11W04,
3859605,63537,2257,53.1,9.9169029,18.6759,2,GA,966,A,20,A,1,12/10/2021,0800,23,M,11,N,13,W,30,"11N13W30","23212300370","",,G,30000,0,2305,52,5,B,23M11N13W30,X
3439300,68800,5766,27.1,.0156367,.0577,20,ML,1600,S,600,S,1,09/01/2021,1325,23,M,17,N,17,W,04,"01","23212300070","",,G,26017,0,2302,327,1,B,23M17N17W04,
3439359,32287,3835,25,.09375,.375,6,OZ,6.37,A,6.37,A,1,02/17/2021,0700,23,M,13,N,11,W,30,"07","23202300071","",,G,29143,0,2302,13,12,B,23M13N11W30,
3439372,67040,560,80,96,120,120,LB,27,A,23,A,1,05/05/2021,0700,23,M,17,N,12,W,28,"06","23202300071","",,G,29143,0,2302,67,11,B,23M17N12W28,
3439439,51490,560,98,294,300,300,LB,40,A,25,A,1,06/16/2021,0700,23,M,16,N,12,W,04,"05","23202300071","",,G,29143,0,2302,106,4,B,23M16N12W04,
3439345,59001,2257,52.6,14.7510388,28.0438,3,GA,640,A,22,A,1,10/28/2021,1600,23,M,16,N,15,W,12,"23224189","23212300224","",,G,30000,0,2302,35,4,B,23M16N15W12,
3439702,63537,2257,53.1,9.9169029,18.6759,2,GA,640,A,32.2,A,1,09/08/2021,0800,23,M,19,N,16,W,23,"19N16W23","2320230041A","",,G,30000,0,2302,405,6,B,23M19N16W23,
3439549,26724,1596,49,.519253,1.0597,450,ML,4200,S,1000,S,1,09/26/2021,1844,23,M,18,N,17,W,14,"03","23212300070","",,G,26017,0,2302,207,9,B,23M18N17W14,
3439642,68800,1794,14,.012124,.0866,30,ML,1600,S,300,S,1,07/08/2021,1517,23,M,17,N,17,W,04,"01","23212300070","",,G,26017,0,2302,309,3,B,23M17N17W04,
3439644,68800,1794,14,.008078,.0577,20,ML,1600,S,300,S,1,07/15/2021,1233,23,M,17,N,17,W,04,"01","23212300070","",,G,26017,0,2302,311,5,B,23M17N17W04,
3439506,47884,3979,70,.2163,.309,150,ML,4200,S,2000,S,1,07/05/2021,1412,23,M,18,N,17,W,14,"03","23212300070","",,G,26017,0,2302,173,6,B,23M18N17W14,
3439346,58125,2257,27.6,8.9528604,32.4379,3.5,GA,640,A,27,A,1,10/29/2021,1500,23,M,15,N,15,W,18,"23224463","23212300224","",,G,30000,0,2302,36,1,B,23M15N15W18,
3439558,47884,3979,70,.04326,.0618,30,ML,1000,S,600,S,1,04/07/2021,1241,23,M,18,N,17,W,32,"02","23212300070","",,G,26017,0,2302,225,3,B,23M18N17W32,
3859638,10244,379,7.5,.001035,.0138,.22,OZ,1,A,33.63,S,1,11/28/2021,1730,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2305,85,14,B,23M16N17W26,
633624,57011,5820,48.7,4.137552,8.496,.75,GA,22,A,1.5,A,1,02/18/2021,0700,23,M,13,N,11,W,07,"6","23212300453","",,G,29143,0,2302,4303,29,B,23M13N11W07,
633728,71330,,,,74.7201,960,OZ,100,A,40,A,1,03/01/2021,1000,23,M,13,N,12,W,01,"1A","23202300001","",,G,29143,0,2302,4409,3,B,23M13N12W01,
633297,51277,1973,41,1.523314,3.7154,48,OZ,52,A,11,A,1,02/03/2021,1445,23,M,13,N,12,W,14,"01","23212300147","",,G,29143,0,2302,4233,8,B,23M13N12W14,
3859679,67218,2316,47,24.667856,52.4848,28,QT,14,A,14,A,1,12/01/2021,1500,23,M,13,N,12,W,01,"6A","23202300001","",,G,29143,0,2305,126,1,B,23M13N12W01,
4000923,44529,560,80,12,15,15,LB,6,A,6,A,1,05/08/2021,0800,23,M,12,N,11,W,17,"22","23222300025","",,G,29143,0,2302,55,8,B,23M12N11W17,
3439347,64880,401,98,193.984826,197.9437,27.5,GA,27.5,A,27.5,A,1,06/11/2021,0800,23,M,16,N,12,W,08,"01","23212300194","",,G,29143,0,2302,1,1,B,23M16N12W08,
3439341,69357,,,,209.916,28,GA,640,A,30,A,1,10/08/2021,1530,23,M,16,N,15,W,13,"23224190","23212300224","",,G,30000,0,2302,31,2,B,23M16N15W13,
633470,48484,1973,22.3,1.7557459,7.8733,7,PT,100,A,25,A,1,02/13/2021,1500,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,1578,5,B,23M17N11W07,
633703,47884,3979,70,.12796,.1828,3,OZ,2500,S,620,S,1,03/24/2021,1100,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2302,4384,10,B,23M18N17W29,
633365,49029,2245,40,5.55,13.875,222,OZ,168,A,37,A,1,03/30/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4445,17,B,23M13N11W26,
3859579,55149,5928,40.6,.2108764,.5194,7,OZ,390,A,1,A,1,06/23/2021,1200,23,M,13,N,11,W,05,"12","2320230202A","",,G,28045,0,2305,4,16,B,23M13N11W05,
633505,56469,1973,22.3,1.4643072,6.5664,100,OZ,85,A,25,A,1,02/12/2021,1800,23,M,17,N,11,W,30,"320","2321230002A","",,G,29143,0,2302,1604,8,B,23M17N11W30,
3439638,44529,560,80,.01408,.0176,8,GR,1600,S,300,S,1,06/23/2021,1212,23,M,17,N,17,W,04,"01","23212300070","",,G,26017,0,2302,305,6,B,23M17N17W04,
633705,47884,3979,70,.04263,.0609,1,OZ,2500,S,299,S,1,03/24/2021,1110,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2302,4386,12,B,23M18N17W29,
633281,47884,3979,70,.08526,.1218,2,OZ,2500,S,299,S,1,02/10/2021,1030,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2302,4217,6,B,23M18N17W29,
633292,51277,1973,41,1.523314,3.7154,48,OZ,52,A,11,A,1,02/02/2021,1700,23,M,13,N,12,W,14,"01","23212300147","",,G,29143,0,2302,4228,3,B,23M13N12W14,
3439490,59496,401,80,.22696,.2837,150,ML,4200,S,1000,S,1,05/27/2021,1725,23,M,18,N,17,W,14,"03","23212300070","",,G,26017,0,2302,157,11,B,23M18N17W14,
3439492,33569,3993,21,.020832,.0992,45,GR,4200,S,1000,S,1,05/28/2021,1045,23,M,18,N,17,W,14,"03","23212300070","",,G,26017,0,2302,159,13,B,23M18N17W14,
3439574,47884,3979,70,.04326,.0618,30,ML,1000,S,600,S,1,06/09/2021,1807,23,M,18,N,17,W,32,"02","23212300070","",,G,26017,0,2302,241,3,B,23M18N17W32,
3439581,44529,560,80,.00704,.0088,4,GR,1000,S,300,S,1,06/30/2021,1017,23,M,18,N,17,W,32,"02","23212300070","",,G,26017,0,2302,248,10,B,23M18N17W32,
3859676,71330,,,,52.9267,680,OZ,100,A,34,A,1,12/14/2021,1300,23,M,13,N,12,W,02,"6","23202300001","",,G,29143,0,2305,123,1,B,23M13N12W02,
633476,58834,3835,25,.46875,1.875,30,OZ,53,A,15,A,1,02/18/2021,1400,23,M,17,N,12,W,32,"200","2321230002A","",,G,29143,0,2302,1584,22,B,23M17N12W32,
633740,71330,,,,41.0961,528,OZ,100,A,22,A,1,03/11/2021,0900,23,M,13,N,12,W,02,"6","23202300001","",,G,29143,0,2302,4421,2,B,23M13N12W02,
633458,66769,3946,24.5,2.816373,11.4954,1.2,GA,13,A,2.4,A,1,02/04/2021,1130,23,M,14,N,15,W,16,"16","2321230025A","",,G,29143,0,2302,1566,5,B,23M14N15W16,
3859686,59210,7,85,.026605,.0313,.5,OZ,1,A,500,S,1,12/07/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2305,133,4,B,23M16N12W16,
633515,55652,5865,2,.018678,.9339,14,OZ,20,A,7,A,1,02/07/2021,1100,23,M,16,N,12,W,06,"2","2321230313A","",,G,29143,0,2302,1614,8,B,23M16N12W06,
633738,49957,5759,12.8,.0840064,.6563,10.5,OZ,1,A,1,A,1,03/20/2021,0800,23,M,17,N,11,W,17,"01","2320230659","",,G,5004,0,2302,4419,2,B,23M17N11W17,
4000929,44529,560,80,12.8,16,16,LB,13,A,8,A,1,05/06/2021,0800,23,M,14,N,15,W,16,"25","23222300025","",,G,29143,0,2302,61,1,B,23M14N15W16,
633438,8470,,,,.5831,8,OZ,2,A,2,A,1,01/23/2021,1230,23,M,16,N,12,W,32,"2","2321230108","",,G,29143,0,2302,425,17,B,23M16N12W32,
633396,57011,5820,48.7,16.5501593,33.9839,12,QT,30,A,8,A,1,03/11/2021,0300,23,M,17,N,12,W,33,"5","2321230259A","",,G,29143,0,2302,4476,1,B,23M17N12W33,
633400,68809,156,23.82,1.7865,7.5,7.5,LB,.5,A,.5,A,1,01/20/2021,1100,23,M,17,N,11,W,07,"01","23202300093","",,A,5004,0,2302,4480,1,B,23M17N11W07,
633459,46546,,,,4.364,.45,GA,13,A,2.4,A,1,02/04/2021,1130,23,M,14,N,15,W,16,"16","2321230025A","",,G,29143,0,2302,1567,6,B,23M14N15W16,
3859637,10244,379,7.5,.0005175,.0069,.11,OZ,1,A,17.7,S,1,11/15/2021,1730,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2305,84,12,B,23M16N17W26,
3859662,10244,379,7.5,.000375,.005,.08,OZ,5000,S,12.39,S,1,12/09/2021,1630,23,M,16,N,17,W,26,"2","23212300186","",,G,153,0,2305,109,6,B,23M16N17W26,
633538,69901,,,,2.9837,2.38,PT,16,A,9.5,A,1,01/24/2021,0700,23,M,12,N,10,W,19,"02","2320230387A","",,G,29143,0,2302,1630,1,B,23M12N10W19,
633649,10244,379,7.5,.0005175,.0069,.11,OZ,1,A,17.7,S,1,01/21/2021,1530,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2302,4328,9,B,23M16N17W26,
633672,10244,379,7.5,.000375,.005,.08,OZ,5000,S,12.39,S,1,02/18/2021,1630,23,M,16,N,17,W,26,"2","23212300186","",,G,153,0,2302,4351,6,B,23M16N17W26,
633733,57011,5820,48.7,9.6542393,19.8239,224,OZ,100,A,14,A,1,03/04/2021,1100,23,M,13,N,12,W,02,"6","23202300001","",,G,29143,0,2302,4414,2,B,23M13N12W02,
633658,50891,1596,49.52,.00450632,.0091,.15,OZ,5000,S,7.11,S,1,01/09/2021,1700,23,M,16,N,17,W,26,"2","23212300186","",,A,153,0,2302,4337,15,B,23M16N17W26,
3859615,47884,3979,70,.04263,.0609,1,OZ,2500,S,299,S,1,12/23/2021,1500,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2305,62,10,B,23M18N17W29,
4000932,44529,560,80,20.8,26,26,LB,6,A,6,A,1,06/22/2021,0800,23,M,12,N,11,W,17,"22","23222300025","",,G,29143,0,2302,64,2,B,23M12N11W17,
633302,57011,5820,48.7,1.810179,3.717,42,OZ,2,A,1,A,1,03/03/2021,0800,23,M,16,N,12,W,18,"01","23192300159","",,G,29143,0,2302,4238,3,B,23M16N12W18,
633300,49868,5802,51,.3825,.75,12,OZ,2,A,1,A,1,03/03/2021,0800,23,M,16,N,12,W,18,"01","23192300159","",,G,29143,0,2302,4236,1,B,23M16N12W18,
633809,69357,,,,.8493,14.5,OZ,22,A,2.6,A,1,02/08/2021,1640,23,M,14,N,15,W,03,"1","23202300671","",,G,29143,0,2302,4211,2,B,23M14N15W03,
3859661,10244,379,7.5,.000375,.005,.08,OZ,5000,S,12.39,S,1,12/02/2021,1630,23,M,16,N,17,W,26,"2","23212300186","",,G,153,0,2305,108,5,B,23M16N17W26,
3859608,44529,560,80,.02824,.0353,16,GR,2500,S,620,S,1,12/07/2021,1415,23,M,18,N,17,W,29,"01","23202300326","",,G,26017,0,2305,55,3,B,23M18N17W29,
633414,57011,5820,48.7,.7111174,1.4602,16.5,OZ,16,A,10,A,1,02/08/2021,0600,23,M,12,N,10,W,19,"02","2320230387A","",,G,29143,0,2302,1506,11,B,23M12N10W19,
633691,61989,5999,19.05,.0488061,.2562,3.75,OZ,2.25,A,2.25,A,1,02/22/2021,1200,23,M,15,N,12,W,21,"5B","2321230008A","",,G,29143,0,2302,4370,1,B,23M15N12W21,
3859601,63537,2257,53.1,9.9169029,18.6759,2,GA,966,A,20,A,1,12/06/2021,0800,23,M,11,N,13,W,30,"11N13W30","23212300370","",,G,30000,0,2305,48,1,B,23M11N13W30,X
3859634,10244,379,7.5,.001035,.0138,.22,OZ,1,A,33.63,S,1,11/14/2021,1730,23,M,16,N,17,W,26,"1","23212300186","",,G,154,0,2305,81,8,B,23M16N17W26,
1144133,71697,560,80,7.2,9,9,LB,1.8,A,1.8,A,1,04/30/2021,2300,23,M,15,N,15,W,22,"04","2321230025A","",,G,29143,0,2302,67,21,B,23M15N15W22,
1144185,71347,,,,8.1851,.97,GA,31,A,31,A,1,04/26/2021,0400,23,M,15,N,15,W,33,"18","2321230025A","",,G,29143,0,2302,120,5,B,23M15N15W33,
633556,66769,3946,24.5,4.9521115,20.2127,2.11,GA,10.13,A,4.22,A,1,01/15/2021,1300,23,M,15,N,15,W,28,"22","2321230025A","",,G,29143,0,2302,1667,20,B,23M15N15W28,
3859581,57011,5820,48.7,.948189,1.947,22,OZ,390,A,1,A,1,06/23/2021,1200,23,M,13,N,11,W,05,"12","2320230202A","",,G,28045,0,2305,6,18,B,23M13N11W05,
633643,71881,6064,94.46,.30737284,.3254,5,OZ,2500,S,2500,S,1,03/08/2021,2000,23,M,22,N,15,W,26,"01","23212300385","",,G,26017,0,2302,4322,2,B,23M22N15W26,
3859663,10244,379,7.5,.000375,.005,.08,OZ,5000,S,12.39,S,1,12/16/2021,1630,23,M,16,N,17,W,26,"2","23212300186","",,G,153,0,2305,110,7,B,23M16N17W26,
1144275,59210,7,85,.053125,.0625,1,OZ,1,A,800,S,1,04/28/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2302,209,9,B,23M16N12W16,
1144182,68809,151,21.49,6.6619,31,31,LB,31,A,31,A,1,04/16/2021,0400,23,M,15,N,15,W,33,"18","2321230025A","",,G,29143,0,2302,117,2,B,23M15N15W33,
1144200,68809,151,21.49,2.176937,10.13,10.13,LB,10.13,A,10.13,A,1,04/19/2021,0330,23,M,15,N,15,W,28,"22","2321230025A","",,G,29143,0,2302,135,20,B,23M15N15W28,
1144191,68809,151,21.49,8.692705,40.45,40.45,LB,40.45,A,40.45,A,1,04/19/2021,2200,23,M,14,N,15,W,03,"20","2321230025A","",,G,29143,0,2302,126,11,B,23M14N15W03,
1144252,70671,560,98,23.52,24,24,LB,27,A,4,A,1,04/24/2021,0500,23,M,17,N,12,W,31,"1","23202300552","",,G,29143,0,2302,186,1,B,23M17N12W31,
3859594,55149,5928,40.6,.2108764,.5194,7,OZ,380,A,1,A,1,06/08/2021,1200,23,M,13,N,11,W,16,"17","2320230202A","",,G,28045,0,2305,19,4,B,23M13N11W16,
1143979,57011,5820,48.7,48.2712939,99.1197,35,QT,24,A,24,A,1,03/01/2021,0800,23,M,14,N,12,W,23,"1","2321230698A","",,G,29143,0,2302,254,1,B,23M14N12W23,
1144284,68809,151,21.49,1.0745,5,5,LB,6,A,6,A,1,04/26/2021,1100,23,M,17,N,12,W,33,"01","2319230750","",,G,29143,0,2302,219,2,B,23M17N12W33,
1144303,71347,,,,11813.606,1400,GA,17,A,17,A,1,04/14/2021,2200,23,M,13,N,12,W,01,"5","23212300453","",,G,29143,0,2302,238,6,B,23M13N12W01,
3859645,10244,379,7.5,.000375,.005,.08,OZ,5000,S,12.39,S,1,11/04/2021,1630,23,M,16,N,17,W,26,"2","23212300186","",,G,153,0,2305,92,7,B,23M16N17W26,
3859683,36274,3983,11.6,.0858632,.7402,11,OZ,1,A,17000,S,1,12/04/2021,1900,23,M,16,N,12,W,16,"01","23192300827","",,G,153,0,2305,130,1,B,23M16N12W16,
633344,49868,5802,51,.95625,1.875,30,OZ,12,A,3,A,1,02/10/2021,0700,23,M,13,N,12,W,01,"2","23212300453","",,G,29143,0,2302,4280,6,B,23M13N12W01,
633357,57870,1696,70,15.19,21.7,21.7,LB,168,A,21.7,A,1,03/08/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4437,9,B,23M13N11W26,
1144315,67383,,,,2.2387,40,OZ,29,A,10,A,1,04/22/2021,0600,23,M,15,N,15,W,33,"01","2320230069A","",,G,29143,0,2302,250,3,B,23M15N15W33,
1143987,71697,560,80,100,125,125,LB,25,A,25,A,1,04/26/2021,1400,23,M,14,N,12,W,16,"04","23212300253","",,G,29143,0,2302,262,1,B,23M14N12W16,
1144009,67040,560,80,44.8,56,56,LB,100,A,14,A,1,04/22/2021,0900,23,M,13,N,12,W,01,"1A","23202300001","",,G,29143,0,2302,284,4,B,23M13N12W01,
1144075,67040,560,80,6,7.5,7.5,LB,15.5,A,1,A,1,03/08/2021,0800,23,M,14,N,15,W,11,"01","23192300694","",,G,4001,0,2302,5,1,B,23M14N15W11,
1144076,65252,358,29,9.219767,31.7923,3,GA,15.5,A,1,A,1,03/08/2021,0800,23,M,14,N,15,W,11,"01","23192300694","",,G,4001,0,2302,6,2,B,23M14N15W11,
1144217,68809,151,21.49,10.622507,49.43,49.43,LB,49.43,A,49.43,A,1,04/22/2021,0300,23,M,15,N,15,W,28,"25","2321230025A","",,G,29143,0,2302,152,37,B,23M15N15W28,
4056674,70671,560,98,274.4,280,280,LB,14,A,14,A,1,05/03/2021,0400,23,M,16,N,12,W,05,"02-A","2320230046A","",,G,29143,0,2302,56,5,B,23M16N12W05,
4056667,70671,560,98,117.6,120,120,LB,6,A,6,A,1,04/20/2021,0500,23,M,15,N,12,W,06,"11","2320230046A","",,G,29143,0,2302,43,6,B,23M15N12W06,
4056715,44529,560,80,.01408,.0176,8,GR,1600,S,600,S,1,01/04/2021,1720,23,M,17,N,17,W,04,"01","23212300070","",,G,26017,0,2302,168,1,B,23M17N17W04,
1144028,67040,560,80,46.8,58.5,58.5,LB,35,A,13,A,1,04/27/2021,0400,23,M,13,N,11,W,30,"01","23202300072","",,G,29143,0,2302,303,1,B,23M13N11W30,
4056693,59496,401,80,.81696,1.0212,540,ML,4200,S,2000,S,1,12/22/2021,1640,23,M,18,N,17,W,14,"03","23222300070","",,G,26017,0,2302,110,11,B,23M18N17W14,
633495,56469,1973,22.3,.5271497,2.3639,36,OZ,52,A,18,A,1,02/26/2021,1300,23,M,17,N,12,W,34,"220","2321230002A","",,G,29143,0,2302,1594,20,B,23M17N12W34,
633546,46546,,,,8.728,.9,GA,21.35,A,4.17,A,1,01/21/2021,0030,23,M,15,N,15,W,20,"07","2321230025A","",,G,29143,0,2302,1650,3,B,23M15N15W20,
4056641,68809,156,23.82,1.191,5,5,LB,.5,A,.5,A,1,12/02/2021,1030,23,M,17,N,11,W,07,"01","23202300093","",,A,5004,0,2302,299,1,B,23M17N11W07,
4056706,26724,1596,49,1.55771,3.179,1350,ML,4200,S,2000,S,1,12/22/2021,1640,23,M,18,N,17,W,14,"03","23222300070","",,G,26017,0,2302,109,10,B,23M18N17W14,
1144144,67218,2315,32,11.516672,35.9896,4.8,GA,8,A,3.5,A,1,04/01/2021,1430,23,M,15,N,15,W,20,"06","2321230025A","",,G,29143,0,2302,75,29,B,23M15N15W20,
4056670,70671,560,98,78.4,80,80,LB,4,A,4,A,1,04/14/2021,0500,23,M,15,N,12,W,32,"13","2320230046A","",,G,29143,0,2302,46,9,B,23M15N12W32,
4056676,74071,560,98,58.8,60,60,LB,3,A,3,A,1,05/11/2021,0600,23,M,15,N,12,W,07,"09","2320230046A","",,G,29143,0,2302,58,1,B,23M15N12W07,
4056680,70671,560,98,78.4,80,80,LB,4,A,4,A,1,05/14/2021,0500,23,M,15,N,12,W,21,"12","2320230046A","",,G,29143,0,2302,62,9,B,23M15N12W21,
4056668,70671,560,98,78.4,80,80,LB,4,A,4,A,1,04/16/2021,0500,23,M,15,N,12,W,21,"12","2320230046A","",,G,29143,0,2302,44,7,B,23M15N12W21,
1144004,70204,510,.75,.002394,.3192,165,ML,10000,S,6000,S,1,04/26/2021,1700,23,M,16,N,16,W,01,"01","23212300293","",,F,26017,0,2302,279,11,B,23M16N16W01,X
1144150,67280,,,,20.9655,2.33,GA,40,A,5.83,A,1,04/27/2021,1030,23,M,13,N,15,W,36,"08","2321230025A","",,G,29143,0,2302,81,35,B,23M13N15W36,
4000944,62971,6004,17.6,1.2444784,7.0709,96,OZ,13,A,13,A,1,08/06/2021,0800,23,M,14,N,15,W,16,"25","23222300025","",,G,29143,0,2302,76,1,B,23M14N15W16,
4056714,47884,3979,70,.04326,.0618,30,ML,1600,S,600,S,1,12/21/2021,1208,23,M,17,N,17,W,04,"01","23222300070","",,G,26017,0,2302,167,8,B,23M17N17W04,
633465,49029,2245,40,4.944,12.36,12.36,LB,49.43,A,22.5,A,1,02/18/2021,1530,23,M,15,N,15,W,28,"25","2321230025A","",,G,29143,0,2302,1573,12,B,23M15N15W28,
633563,46546,,,,15.9044,1.64,GA,33.2,A,8.73,A,1,01/29/2021,1400,23,M,14,N,15,W,12,"24","2321230025A","",,G,29143,0,2302,1674,27,B,23M14N15W12,
633566,51277,1973,41,40.824684,99.5724,10.05,GA,134,A,134,A,1,02/04/2021,1000,23,M,15,N,12,W,16,"01A","2320230054A","",,G,29143,0,2302,1677,2,B,23M15N12W16,
633568,51277,1973,41,4.265271,10.4031,1.05,GA,14,A,14,A,1,02/02/2021,1400,23,M,15,N,12,W,16,"01B","2320230054A","",,G,4003,0,2302,1679,4,B,23M15N12W16,
1144223,49029,2245,40,.11244,.2811,.2811,LB,1,A,1,A,1,04/27/2021,0600,23,M,13,N,14,W,10,"01","23192300598","",,G,29143,0,2302,158,1,B,23M13N14W10,X
633801,57011,5820,48.7,8.275104,16.992,6,QT,100,A,26.8,A,1,01/23/2021,1130,23,M,15,N,12,W,22,"1","2319230199A","",,G,29143,0,2302,4203,1,B,23M15N12W22,
633350,57870,1696,70,25.13,35.9,35.9,LB,168,A,35.9,A,1,03/05/2021,1500,23,M,13,N,11,W,26,"1","2319230831","",,G,29143,0,2302,4430,2,B,23M13N11W26,
1144023,67040,560,80,160,200,200,LB,40,A,40,A,1,04/22/2021,1100,23,M,13,N,12,W,13,"2","23202300001","",,G,29143,0,2302,298,3,B,23M13N12W13,
1144079,52551,1855,41,20.023908,48.8388,20,QT,100,A,45,A,1,03/26/2021,1500,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,9,1,B,23M17N11W07,
1144082,70736,151,46.1,184.4,400,400,LB,100,A,100,A,1,03/27/2021,1300,23,M,17,N,11,W,07,"01","2321230026A","",,G,4003,0,2302,12,4,B,23M17N11W07,
633409,57011,5820,48.7,105.5072838,216.6474,76.5,QT,180,A,51,A,1,01/29/2021,1100,23,M,14,N,15,W,02,"01","23192300456","",,G,29143,0,2302,1497,1,B,23M14N15W02,
633416,69901,,,,2.1939,28,OZ,8,A,8,A,1,02/09/2021,0600,23,M,12,N,10,W,19,"05","2320230387A","",,G,29143,0,2302,1508,1,B,23M12N10W19,
633607,61989,5999,19.05,.05206365,.2733,4,OZ,4,A,.8,A,1,02/09/2021,0700,23,M,13,N,12,W,01,"3","23212300453","",,G,29143,0,2302,4286,12,B,23M13N12W01,
633729,48484,1973,22.3,7.5246221,33.7427,480,OZ,100,A,60,A,1,03/10/2021,0900,23,M,13,N,12,W,01,"1A","23202300001","",,G,29143,0,2302,4410,4,B,23M13N12W01,
633748,67218,2315,32,2.999136,9.3723,1.25,GA,3.5,A,2,A,1,01/21/2021,0900,23,M,16,N,12,W,20,"01","23212300331","",,G,29143,0,2302,4133,1,B,23M16N12W20,
1144024,67040,560,80,160,200,200,LB,40,A,40,A,1,04/30/2021,1000,23,M,13,N,12,W,13,"2","23202300001","",,G,29143,0,2302,299,4,B,23M13N12W13,
1144136,71697,560,80,277.92,347.4,347.4,LB,69.48,A,69.48,A,1,04/17/2021,0800,23,M,14,N,15,W,11,"05","2321230025A","",,G,29143,0,2302,70,24,B,23M14N15W11,
1614331,62963,401,98,97.384462,99.3719,14,GA,14,A,14,A,1,04/30/2021,1300,23,M,15,N,12,W,16,"01B","2320230054A","",,G,4003,0,2302,234,5,B,23M15N12W16,
1614542,18991,2154,12.6,4.6517436,36.9186,4,GA,6,A,304.92,K,1,05/14/2021,0700,23,M,13,N,11,W,17,"7","2320230202A","",,G,65000,0,2302,3,2,B,23M13N11W17,X
1614644,73824,5787,22.58,4.72416502,20.9219,2.32,GA,49.43,A,49.43,A,1,05/29/2021,0630,23,M,15,N,15,W,28,"25","2321230025A","",,G,29143,0,2302,399,35,B,23M15N15W28,
1144119,67383,,,,5.8027,.81,GA,26,A,26,A,1,04/23/2021,0230,23,M,14,N,15,W,13,"01","2321230025A","",,G,29143,0,2302,53,7,B,23M14N15W13,
1144164,71697,560,80,16.8,21,21,LB,10.51,A,7,A,1,04/22/2021,0001,23,M,14,N,15,W,13,"11","2321230025A","",,G,29143,0,2302,95,49,B,23M14N15W13,
1144116,71697,560,80,104,130,130,LB,26,A,26,A,1,04/16/2021,0430,23,M,14,N,15,W,13,"01","2321230025A","",,G,29143,0,2302,50,4,B,23M14N15W13,
1614909,69468,2260,42.14,1.52302388,3.6142,48,OZ,52,A,37.5,A,1,05/06/2021,1200,23,M,13,N,12,W,14,"01","23212300147","",,G,29143,0,2302,673,4,B,23M13N12W14,
1614958,62473,401,99,633.32181,639.719,90,GA,18,A,18,A,1,02/05/2021,1500,23,M,15,N,12,W,34,"1","2319230312A","",,G,4003,0,2302,132,4,B,23M15N12W34,
1614979,71697,560,80,27.2,34,34,LB,17,A,17,A,1,05/10/2021,1900,23,M,13,N,12,W,01,"5","23212300453","",,G,29143,0,2302,703,13,B,23M13N12W01,
1614768,58071,,,,107.9917,50.83,QT,177.2,A,50.83,A,1,05/20/2021,2300,23,M,13,N,11,W,22,"McD S","23202300165","",,G,29143,0,2302,643,20,B,23M13N11W22,
1614844,71697,560,80,19.2,24,24,LB,12,A,12,A,1,05/19/2021,1200,23,M,15,N,12,W,27,"04","2320230027A","",,G,29143,0,2302,105,8,B,23M15N12W27,
1144180,68809,156,23.82,.9528,4,4,LB,4,A,4,A,1,04/24/2021,0800,23,M,15,N,15,W,34,"01","23212300410","",,G,29143,0,2302,115,2,B,23M15N15W34,
1144062,39560,560,80,60,75,75,LB,15,A,15,A,1,04/16/2021,1200,23,M,15,N,12,W,21,"5A","2321230008A","",,G,29143,0,2302,337,2,B,23M15N12W21,
1614786,71276,3937,35,.019285,.0551,25,GR,2500,S,2500,S,1,05/13/2021,1600,23,M,22,N,15,W,26,"01","23212300385","",,G,26017,0,2302,466,1,B,23M22N15W26,
1614823,46547,560,80,217.6,272,272,LB,180,A,68,A,1,05/17/2021,0800,23,M,14,N,15,W,02,"01","23192300456","",,G,29143,0,2302,84,6,B,23M14N15W02,
1614825,44529,560,80,180,225,225,LB,55,A,45,A,1,05/15/2021,1000,23,M,15,N,12,W,26,"1","2321230130A","",,G,29143,0,2302,86,1,B,23M15N12W26,
1614847,64825,5447,26.2,1.6375,6.25,6.25,LB,5,A,5,A,1,05/20/2021,1200,23,M,15,N,12,W,27,"05","2320230027A","",,G,29143,0,2302,108,3,B,23M15N12W27,
